date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:35:52	78639/78639	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Sep%202022%2016:20:50%20GMT	http://azim.commonsupport.com/Biztech/assets/images/resource/feature-1.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/resource/feature-1.jpg	(from http://azim.commonsupport.com/Biztech/index.html)
09:35:56	22654/22654	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Oct%202022%2000:05:34%20GMT	http://azim.commonsupport.com/Biztech/assets/images/resource/about-2.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/resource/about-2.jpg	(from http://azim.commonsupport.com/Biztech/index.html)
09:35:56	81052/81052	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Sep%202022%2016:21:04%20GMT	http://azim.commonsupport.com/Biztech/assets/images/resource/feature-3.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/resource/feature-3.jpg	(from http://azim.commonsupport.com/Biztech/index.html)
09:35:57	105752/105752	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Sep%202022%2016:20:56%20GMT	http://azim.commonsupport.com/Biztech/assets/images/resource/feature-2.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/resource/feature-2.jpg	(from http://azim.commonsupport.com/Biztech/index.html)
09:35:57	60376/60376	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Oct%202022%2000:05:14%20GMT	http://azim.commonsupport.com/Biztech/assets/images/resource/about-1.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/resource/about-1.jpg	(from http://azim.commonsupport.com/Biztech/index.html)
09:35:57	6409/6409	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Oct%202022%2010:55:52%20GMT	http://azim.commonsupport.com/Biztech/assets/images/icons/signature-1.png	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/icons/signature-1.png	(from http://azim.commonsupport.com/Biztech/index.html)
09:36:00	1912/1912	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Oct%202022%2011:55:58%20GMT	http://azim.commonsupport.com/Biztech/assets/images/shape/shape-5.png	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/shape/shape-5.png	(from http://azim.commonsupport.com/Biztech/index.html)
09:36:02	1874/1874	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Oct%202022%2012:12:10%20GMT	http://azim.commonsupport.com/Biztech/assets/images/shape/shape-7.png	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/shape/shape-7.png	(from http://azim.commonsupport.com/Biztech/index.html)
09:36:07	53933/53933	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Oct%202022%2011:40:42%20GMT	http://azim.commonsupport.com/Biztech/assets/images/shape/shape-4.png	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/shape/shape-4.png	(from http://azim.commonsupport.com/Biztech/index.html)
09:36:09	1878/1878	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Oct%202022%2012:16:56%20GMT	http://azim.commonsupport.com/Biztech/assets/images/shape/shape-9.png	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/shape/shape-9.png	(from http://azim.commonsupport.com/Biztech/index.html)
09:36:09	53904/53904	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Oct%202022%2012:11:34%20GMT	http://azim.commonsupport.com/Biztech/assets/images/shape/shape-6.png	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/shape/shape-6.png	(from http://azim.commonsupport.com/Biztech/index.html)
09:36:10	1915/1915	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Oct%202022%2012:29:30%20GMT	http://azim.commonsupport.com/Biztech/assets/images/shape/shape-11.png	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/shape/shape-11.png	(from http://azim.commonsupport.com/Biztech/index.html)
09:36:10	55647/55647	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Oct%202022%2012:17:08%20GMT	http://azim.commonsupport.com/Biztech/assets/images/shape/shape-8.png	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/shape/shape-8.png	(from http://azim.commonsupport.com/Biztech/index.html)
09:36:17	39558/39558	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Oct%202022%2014:12:08%20GMT	http://azim.commonsupport.com/Biztech/assets/images/shape/shape-13.png	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/shape/shape-13.png	(from http://azim.commonsupport.com/Biztech/index.html)
09:36:17	55685/55685	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Oct%202022%2012:29:12%20GMT	http://azim.commonsupport.com/Biztech/assets/images/shape/shape-10.png	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/shape/shape-10.png	(from http://azim.commonsupport.com/Biztech/index.html)
09:36:20	200692/200692	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Oct%202022%2012:41:16%20GMT	http://azim.commonsupport.com/Biztech/assets/images/shape/shape-12.png	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/shape/shape-12.png	(from http://azim.commonsupport.com/Biztech/index.html)
09:36:24	87793/87793	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Oct%202022%2013:57:28%20GMT	http://azim.commonsupport.com/Biztech/assets/images/background/chooseus-bg.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/background/chooseus-bg.jpg	(from http://azim.commonsupport.com/Biztech/index.html)
09:36:27	56977/56977	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Oct%202022%2014:47:28%20GMT	http://azim.commonsupport.com/Biztech/assets/images/project/project-2.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/project/project-2.jpg	(from http://azim.commonsupport.com/Biztech/index.html)
09:36:28	2493/2493	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Oct%202022%2015:35:44%20GMT	http://azim.commonsupport.com/Biztech/assets/images/shape/shape-14.png	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/shape/shape-14.png	(from http://azim.commonsupport.com/Biztech/index.html)
09:36:29	75025/75025	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Oct%202022%2014:47:18%20GMT	http://azim.commonsupport.com/Biztech/assets/images/project/project-1.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/project/project-1.jpg	(from http://azim.commonsupport.com/Biztech/index.html)
09:36:30	30347/30347	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Oct%202022%2015:58:08%20GMT	http://azim.commonsupport.com/Biztech/assets/images/shape/shape-16.png	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/shape/shape-16.png	(from http://azim.commonsupport.com/Biztech/index.html)
09:36:30	2433/2433	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Oct%202022%2015:36:06%20GMT	http://azim.commonsupport.com/Biztech/assets/images/shape/shape-15.png	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/shape/shape-15.png	(from http://azim.commonsupport.com/Biztech/index.html)
09:36:30	13978/13978	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Oct%202022%2015:25:44%20GMT	http://azim.commonsupport.com/Biztech/assets/images/resource/testimonial-1.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/resource/testimonial-1.jpg	(from http://azim.commonsupport.com/Biztech/index.html)
09:36:31	870/870	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Nov%202022%2013:29:20%20GMT	http://azim.commonsupport.com/Biztech/assets/images/shape/shape-17.png	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/shape/shape-17.png	(from http://azim.commonsupport.com/Biztech/index.html)
09:36:31	77480/77480	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Oct%202022%2014:47:38%20GMT	http://azim.commonsupport.com/Biztech/assets/images/project/project-3.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/project/project-3.jpg	(from http://azim.commonsupport.com/Biztech/index.html)
09:36:31	13285/13285	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Jan%202023%2015:30:42%20GMT	http://azim.commonsupport.com/Biztech/assets/images/resource/testimonial-6.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/resource/testimonial-6.jpg	(from http://azim.commonsupport.com/Biztech/index.html)
09:36:32	14002/14002	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Nov%202022%2014:31:04%20GMT	http://azim.commonsupport.com/Biztech/assets/images/shape/shape-18.png	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/shape/shape-18.png	(from http://azim.commonsupport.com/Biztech/index.html)
09:36:36	33968/33968	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Nov%202022%2014:46:18%20GMT	http://azim.commonsupport.com/Biztech/assets/images/shape/shape-19.png	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/shape/shape-19.png	(from http://azim.commonsupport.com/Biztech/index.html)
09:36:37	32395/32395	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Nov%202022%2013:07:16%20GMT	http://azim.commonsupport.com/Biztech/assets/images/news/news-1.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/news/news-1.jpg	(from http://azim.commonsupport.com/Biztech/index.html)
09:36:37	31902/31902	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Nov%202022%2013:07:54%20GMT	http://azim.commonsupport.com/Biztech/assets/images/news/news-2.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/news/news-2.jpg	(from http://azim.commonsupport.com/Biztech/index.html)
09:36:38	38752/38752	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Nov%202022%2013:08:14%20GMT	http://azim.commonsupport.com/Biztech/assets/images/news/news-3.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/news/news-3.jpg	(from http://azim.commonsupport.com/Biztech/index.html)
09:36:38	15196/15196	---M--	200	added ('OK')	image/png	date:Sat,%2026%20Nov%202022%2015:41:26%20GMT	http://azim.commonsupport.com/Biztech/assets/images/shape/shape-20.png	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/shape/shape-20.png	(from http://azim.commonsupport.com/Biztech/index.html)
09:36:39	15199/15199	---M--	200	added ('OK')	image/png	date:Sat,%2026%20Nov%202022%2015:44:32%20GMT	http://azim.commonsupport.com/Biztech/assets/images/shape/shape-21.png	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/shape/shape-21.png	(from http://azim.commonsupport.com/Biztech/index.html)
09:36:40	20498/20498	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2006%20Jan%202021%2016:24:54%20GMT	http://azim.commonsupport.com/Biztech/assets/js/popper.min.js	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/js/popper.min.js	(from http://azim.commonsupport.com/Biztech/index.html)
09:36:41	23347/23347	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Sep%202022%2011:33:06%20GMT	http://azim.commonsupport.com/Biztech/assets/images/footer-logo.png	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/footer-logo.png	(from http://azim.commonsupport.com/Biztech/index.html)
09:36:42	60104/60104	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2011%20Sep%202022%2015:50:18%20GMT	http://azim.commonsupport.com/Biztech/assets/js/bootstrap.min.js	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/js/bootstrap.min.js	(from http://azim.commonsupport.com/Biztech/index.html)
09:36:42	6300/6300	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2018%20May%202015%2006:30:06%20GMT	http://azim.commonsupport.com/Biztech/assets/js/wow.js	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/js/wow.js	(from http://azim.commonsupport.com/Biztech/index.html)
09:36:43	89992/89992	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2017%20Mar%202021%2013:14:00%20GMT	http://azim.commonsupport.com/Biztech/assets/js/owl.js	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/js/owl.js	(from http://azim.commonsupport.com/Biztech/index.html)
09:36:43	97168/97168	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2006%20Jan%202021%2016:12:58%20GMT	http://azim.commonsupport.com/Biztech/assets/js/jquery.js	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/js/jquery.js	(from http://azim.commonsupport.com/Biztech/index.html)
09:36:44	36157/36157	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2020%20Dec%202016%2022:43:48%20GMT	http://azim.commonsupport.com/Biztech/assets/js/validation.js	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/js/validation.js	(from http://azim.commonsupport.com/Biztech/index.html)
09:36:44	4379/4379	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2023%20Dec%202018%2015:05:22%20GMT	http://azim.commonsupport.com/Biztech/assets/js/appear.js	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/js/appear.js	(from http://azim.commonsupport.com/Biztech/index.html)
09:36:45	2942/2942	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2031%20Dec%202019%2021:23:08%20GMT	http://azim.commonsupport.com/Biztech/assets/js/jquery.nice-select.min.js	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/js/jquery.nice-select.min.js	(from http://azim.commonsupport.com/Biztech/index.html)
09:36:46	40547/40547	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2018%20Sep%202019%2013:14:30%20GMT	http://azim.commonsupport.com/Biztech/assets/js/scrollbar.js	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/js/scrollbar.js	(from http://azim.commonsupport.com/Biztech/index.html)
09:36:46	9301/9301	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2029%20Nov%202021%2020:43:00%20GMT	http://azim.commonsupport.com/Biztech/assets/js/parallax-scroll.js	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/js/parallax-scroll.js	(from http://azim.commonsupport.com/Biztech/index.html)
09:36:46	37779/37779	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2024%20Jan%202018%2003:08:36%20GMT	http://azim.commonsupport.com/Biztech/assets/js/isotope.js	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/js/isotope.js	(from http://azim.commonsupport.com/Biztech/index.html)
09:36:46	154104/154104	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2012%20Nov%202018%2015:52:26%20GMT	http://azim.commonsupport.com/Biztech/assets/js/jquery.fancybox.js	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/js/jquery.fancybox.js	(from http://azim.commonsupport.com/Biztech/index.html)
09:36:46	13624/13624	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2031%20Dec%202022%2016:48:18%20GMT	http://azim.commonsupport.com/Biztech/assets/js/script.js	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/js/script.js	(from http://azim.commonsupport.com/Biztech/index.html)
09:36:58	129924/129924	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2018%20Jul%202020%2020:40:06%20GMT	http://azim.commonsupport.com/Biztech/assets/fonts/fa-brands-400.eot	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/fonts/fa-brands-400.eot	(from http://azim.commonsupport.com/Biztech/assets/css/font-awesome-all.css)
09:36:58	74700/74700	---M--	200	added ('OK')	font/woff2	date:Sat,%2018%20Jul%202020%2020:40:06%20GMT	http://azim.commonsupport.com/Biztech/assets/fonts/fa-brands-400.woff2	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/fonts/fa-brands-400.woff2	(from http://azim.commonsupport.com/Biztech/assets/css/font-awesome-all.css)
09:36:59	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2009%20May%202023%2002:38:12%20GMT	http://azim.commonsupport.com/Biztech/assets/fonts/fa-brands-400.svg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/fonts/fa-brands-400.8b.delayed	(from http://azim.commonsupport.com/Biztech/assets/css/font-awesome-all.css)
09:37:00	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2009%20May%202023%2002:38:13%20GMT	http://azim.commonsupport.com/Biztech/assets/fonts/fa-light-300.eot	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/fonts/fa-light-300.eot	(from http://azim.commonsupport.com/Biztech/assets/css/font-awesome-all.css)
09:37:00	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2009%20May%202023%2002:38:13%20GMT	http://azim.commonsupport.com/Biztech/assets/fonts/fa-light-300.eot?	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/fonts/fa-light-300d41d.eot	(from http://azim.commonsupport.com/Biztech/assets/css/font-awesome-all.css)
09:37:00	129924/129924	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2018%20Jul%202020%2020:40:06%20GMT	http://azim.commonsupport.com/Biztech/assets/fonts/fa-brands-400.eot?	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/fonts/fa-brands-400d41d.eot	(from http://azim.commonsupport.com/Biztech/assets/css/font-awesome-all.css)
09:37:01	87688/87688	---M--	200	added ('OK')	font/woff	date:Sat,%2018%20Jul%202020%2020:40:06%20GMT	http://azim.commonsupport.com/Biztech/assets/fonts/fa-brands-400.woff	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/fonts/fa-brands-400.woff	(from http://azim.commonsupport.com/Biztech/assets/css/font-awesome-all.css)
09:37:02	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2009%20May%202023%2002:38:15%20GMT	http://azim.commonsupport.com/Biztech/assets/fonts/fa-light-300.ttf	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/fonts/fa-light-300.90.delayed	(from http://azim.commonsupport.com/Biztech/assets/css/font-awesome-all.css)
09:37:02	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2009%20May%202023%2002:38:15%20GMT	http://azim.commonsupport.com/Biztech/assets/fonts/fa-light-300.svg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/fonts/fa-light-300.svg	(from http://azim.commonsupport.com/Biztech/assets/css/font-awesome-all.css)
09:37:12	129620/129620	---M-Z	200	added ('OK')	font/ttf	date:Sat,%2018%20Jul%202020%2020:40:06%20GMT	http://azim.commonsupport.com/Biztech/assets/fonts/fa-brands-400.ttf	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/fonts/fa-brands-400.ttf	(from http://azim.commonsupport.com/Biztech/assets/css/font-awesome-all.css)
09:37:25	156896/156896	---M--	200	added ('OK')	font/woff2	date:Sat,%2018%20Jul%202020%2020:40:06%20GMT	http://azim.commonsupport.com/Biztech/assets/fonts/fa-light-300.woff2	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/fonts/fa-light-300.woff2	(from http://azim.commonsupport.com/Biztech/assets/css/font-awesome-all.css)
09:37:33	369628/369628	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2018%20Jul%202020%2020:40:06%20GMT	http://azim.commonsupport.com/Biztech/assets/fonts/fa-regular-400.eot	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/fonts/fa-regular-400.eot	(from http://azim.commonsupport.com/Biztech/assets/css/font-awesome-all.css)
09:37:34	207100/207100	---M--	200	added ('OK')	font/woff	date:Sat,%2018%20Jul%202020%2020:40:06%20GMT	http://azim.commonsupport.com/Biztech/assets/fonts/fa-light-300.woff	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/fonts/fa-light-300.woff	(from http://azim.commonsupport.com/Biztech/assets/css/font-awesome-all.css)
09:37:35	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2009%20May%202023%2002:38:48%20GMT	http://azim.commonsupport.com/Biztech/assets/fonts/fa-regular-400.ttf	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/fonts/fa-regular-400.95.delayed	(from http://azim.commonsupport.com/Biztech/assets/css/font-awesome-all.css)
09:37:35	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2009%20May%202023%2002:38:48%20GMT	http://azim.commonsupport.com/Biztech/assets/fonts/fa-regular-400.svg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/fonts/fa-regular-400.svg	(from http://azim.commonsupport.com/Biztech/assets/css/font-awesome-all.css)
09:37:35	145152/145152	---M--	200	added ('OK')	font/woff2	date:Sat,%2018%20Jul%202020%2020:40:06%20GMT	http://azim.commonsupport.com/Biztech/assets/fonts/fa-regular-400.woff2	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/fonts/fa-regular-400.woff2	(from http://azim.commonsupport.com/Biztech/assets/css/font-awesome-all.css)
09:37:35	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2009%20May%202023%2002:38:48%20GMT	http://azim.commonsupport.com/Biztech/assets/fonts/fa-solid-900.eot	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/fonts/fa-solid-900.eot	(from http://azim.commonsupport.com/Biztech/assets/css/font-awesome-all.css)
09:37:36	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2009%20May%202023%2002:38:49%20GMT	http://azim.commonsupport.com/Biztech/assets/fonts/fa-solid-900.eot?	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/fonts/fa-solid-900d41d.eot	(from http://azim.commonsupport.com/Biztech/assets/css/font-awesome-all.css)
09:37:55	117452/117452	---M--	200	added ('OK')	font/woff2	date:Sat,%2018%20Jul%202020%2020:40:06%20GMT	http://azim.commonsupport.com/Biztech/assets/fonts/fa-solid-900.woff2	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/fonts/fa-solid-900.woff2	(from http://azim.commonsupport.com/Biztech/assets/css/font-awesome-all.css)
09:37:55	369628/369628	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2018%20Jul%202020%2020:40:06%20GMT	http://azim.commonsupport.com/Biztech/assets/fonts/fa-regular-400.eot?	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/fonts/fa-regular-400d41d.eot	(from http://azim.commonsupport.com/Biztech/assets/css/font-awesome-all.css)
09:37:56	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2009%20May%202023%2002:39:09%20GMT	http://azim.commonsupport.com/Biztech/assets/fonts/fa-solid-900.ttf	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/fonts/fa-solid-900.9b.delayed	(from http://azim.commonsupport.com/Biztech/assets/css/font-awesome-all.css)
09:37:56	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2009%20May%202023%2002:39:09%20GMT	http://azim.commonsupport.com/Biztech/assets/fonts/fa-solid-900.svg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/fonts/fa-solid-900.svg	(from http://azim.commonsupport.com/Biztech/assets/css/font-awesome-all.css)
09:37:57	14800/14800	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2022%20Sep%202022%2016:01:34%20GMT	http://azim.commonsupport.com/Biztech/assets/fonts/icomoon.eot?tin97q	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/fonts/icomoon9a84.eot	(from http://azim.commonsupport.com/Biztech/assets/css/flaticon.css)
09:37:58	14636/14636	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2022%20Sep%202022%2016:01:34%20GMT	http://azim.commonsupport.com/Biztech/assets/fonts/icomoon.ttf?tin97q	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/fonts/icomoon9a84.ttf	(from http://azim.commonsupport.com/Biztech/assets/css/flaticon.css)
09:37:59	49648/49648	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2022%20Sep%202022%2016:01:34%20GMT	http://azim.commonsupport.com/Biztech/assets/fonts/icomoon.svg?tin97q	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/fonts/icomoon9a84.svg	(from http://azim.commonsupport.com/Biztech/assets/css/flaticon.css)
09:38:00	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2009%20May%202023%2002:39:13%20GMT	http://azim.commonsupport.com/Biztech/assets/css/owl.video.play.png	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/css/owl.video.play.png	(from http://azim.commonsupport.com/Biztech/assets/css/owl.css)
09:38:01	14712/14712	---M--	200	added ('OK')	font/woff	date:Thu,%2022%20Sep%202022%2016:01:34%20GMT	http://azim.commonsupport.com/Biztech/assets/fonts/icomoon.woff?tin97q	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/fonts/icomoon9a84.woff	(from http://azim.commonsupport.com/Biztech/assets/css/flaticon.css)
09:38:01	155948/155948	---M--	200	added ('OK')	font/woff	date:Sat,%2018%20Jul%202020%2020:40:06%20GMT	http://azim.commonsupport.com/Biztech/assets/fonts/fa-solid-900.woff	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/fonts/fa-solid-900.woff	(from http://azim.commonsupport.com/Biztech/assets/css/font-awesome-all.css)
09:38:01	859/859	---M-Z	200	added ('OK')	text/css	date:Sat,%2031%20Dec%202022%2013:36:32%20GMT	http://azim.commonsupport.com/Biztech/assets/css/elements-css/cta.css	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/css/elements-css/cta.css	(from http://azim.commonsupport.com/Biztech/index-2.html)
09:38:02	1470/1470	---M-Z	200	added ('OK')	text/css	date:Sat,%2031%20Dec%202022%2020:45:46%20GMT	http://azim.commonsupport.com/Biztech/assets/css/elements-css/subscribe.css	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/css/elements-css/subscribe.css	(from http://azim.commonsupport.com/Biztech/index-2.html)
09:38:02	191300/191300	---M--	200	added ('OK')	font/woff	date:Sat,%2018%20Jul%202020%2020:40:06%20GMT	http://azim.commonsupport.com/Biztech/assets/fonts/fa-regular-400.woff	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/fonts/fa-regular-400.woff	(from http://azim.commonsupport.com/Biztech/assets/css/font-awesome-all.css)
09:38:06	19179/19179	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Dec%202022%2020:44:32%20GMT	http://azim.commonsupport.com/Biztech/assets/images/shape/shape-22.png	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/shape/shape-22.png	(from http://azim.commonsupport.com/Biztech/index-2.html)
09:38:10	19444/19444	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Dec%202022%2020:46:34%20GMT	http://azim.commonsupport.com/Biztech/assets/images/shape/shape-23.png	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/shape/shape-23.png	(from http://azim.commonsupport.com/Biztech/index-2.html)
